mode,strategy,strategy_name,corpus_id,publication_number,question_language,context_language,question,answer,question_type,framing,faith_grounding,faith_precision,faith_numerical_fidelity,faith_overall,qual_search_bar_realism,qual_specificity,qual_phrasing_economy,qual_focus,qual_linguistic_quality,qual_overall,qual_search_realism,qual_lexical_distance,qual_conceptual_framing,qual_retrievability,qual_linguistic_quality,qual_overall,qual_failure_type,total_score
semantic,1,random_any,EP-4634365-A1_fr,EP-4634365-A1,fr,"en,fr",Quel composant isolé du blastocyste est placé en culture pour permettre la fixation et l'excroissance des cellules ?,(d) transférer l'ICM à une plaque de culture pour la fixation et l'excroissance cellulaire.,,application,5,5,5,15,,,,,5,17,4,3,2,3,5,17,too-extractive,32
semantic,1,random_any,EP-4634365-A1_fr,EP-4634365-A1,fr,"en,fr",Quel problème biologique ce procédé cherche-t-il à résoudre concernant la production de cellules souches porcines ?,"La présente invention concerne un procédé de production de cellules souches embryonnaires porcines, comprenant les étapes consistant à (a) activer chimiquement un ovocyte porcin maturé, (b) cultiver l'ovocyte activé chimiquement jusqu'à ce que des blastocystes soient formés, (c) éliminer le trophoblaste du blastocyste pour isoler la masse cellulaire interne (ICM), et (d) transférer l'ICM à une plaque de culture pour la fixation et l'excroissance cellulaire.",,problem,5,4,5,14,,,,,5,17,3,2,4,3,5,17,keyword-lifted,31
semantic,2,random_missing,WO-2025214709-A1_de,WO-2025214709-A1,es,"de,fr",¿Qué problema relacionado con el origen de los materiales intenta resolver esta cinta adhesiva?,La capa de soporte (2) comprende un material plástico reciclado procedente del reprocesamiento de residuos industriales y/o de consumo.,,problem,5,5,5,15,,,,,5,22,4,4,5,4,5,22,none,37
semantic,2,random_missing,WO-2025214709-A1_de,WO-2025214709-A1,es,"de,fr",¿Qué disposición de capas y funciones estructurales utiliza la cinta para combinar adhesividad y refuerzo en aplicaciones de obra?,"comprende una capa de soporte (2) de tipo película que presenta una primera superficie (21) al menos parcialmente recubierta por una capa de adhesivo (3), así como una segunda superficie (22), y comprende una capa de refuerzo (4) que se extiende en gran superficie a lo largo de la capa de soporte (2).",,solution,5,5,5,15,,,,,4,20,4,3,5,4,4,20,keyword-lifted,35
semantic,2,random_missing,WO-2025214709-A1_de,WO-2025214709-A1,es,"de,fr",¿En qué sector está destinada a emplearse esta cinta adhesiva?,para su uso en el ámbito de la construcción.,,application,5,5,5,15,,,,,5,15,4,2,2,2,5,15,too-extractive,30
semantic,2,random_missing,EP-4633426-A2_en,EP-4633426-A2,es,"en,de,fr",¿Qué solución de montaje y acoplamiento proponen para integrar el motor con el cajón y la unidad de accionamiento?,"el motor eléctrico (4) está dispuesto en el contenedor (1) y/o en un dispositivo de guía (9) para el contenedor (1) de tal manera que el motor eléctrico (4) está acoplado en movimiento con el contenedor (1), y la al menos una unidad de accionamiento (2) comprende un dispositivo de conexión (14) para el motor eléctrico (4), mediante el cual el motor eléctrico (4) puede o está acoplado de forma liberable a la al menos una unidad de accionamiento (2)",,solution,5,5,5,15,,,,,5,23,5,3,5,5,5,23,none,38
semantic,2,random_missing,EP-4633426-A2_en,EP-4633426-A2,es,"en,de,fr",¿En qué escenario de uso y con qué características eléctricas y de control está pensada esta disposición motorizada?,"comprendiendo un motor eléctrico (4), que preferentemente puede alimentarse con 230 V, y una unidad de control y/o regulación (5) para el mando del motor eléctrico (4)",,application,5,5,5,15,,,,,5,18,4,2,4,3,5,18,keyword-lifted,33
semantic,2,random_missing,EP-4633426-A2_en,EP-4633426-A2,es,"en,de,fr",¿Qué problema de mobiliario pretende resolver este conjunto que combina un contenedor y una unidad motriz?,"un conjunto compuesto por un contenedor (1), en particular un cajón, y al menos una unidad de accionamiento (2) para mover, al menos parcialmente de forma automatizada, el contenedor (1) con respecto a una pieza de mueble fija (3), en particular un cuerpo de mueble",,problem,4,4,5,13,,,,,5,19,4,3,4,3,5,19,too-generic,32
semantic,2,random_missing,EP-4630604-A1_de,EP-4630604-A1,es,"de,fr",¿Cómo está diseñado el colector de corriente para permitir contacto eléctrico con la capa catalítica sin cubrir toda la cara con polímero?,"La sección de capa polimérica está recubierta con una capa polimérica, mientras que la región de aplicación de potencial eléctrico no presenta capa polimérica. Además, la segunda cara presenta una sección de contacto eléctrico. Dicha sección de contacto eléctrico está orientada hacia la capa de catalizador, de modo que se permite una puesta en contacto eléctrica con ésta.",,solution,4,4,5,13,,,,,5,23,5,3,5,5,5,23,none,36
semantic,2,random_missing,EP-4630604-A1_de,EP-4630604-A1,es,"de,fr",¿En qué sistema práctico se propone emplear este electrodo y qué otro elemento relacionado se menciona?,"Además, la invención se refiere a un sistema que comprende una celda de electrólisis que incorpora el electrodo de difusión de gas y un procedimiento para la fabricación del electrodo de difusión de gas.",,application,5,5,5,15,,,,,4,20,4,3,5,4,4,20,none,35
semantic,2,random_missing,EP-4630604-A1_de,EP-4630604-A1,es,"de,fr",¿Qué propiedades presenta el sustrato del electrodo que impiden que sea conductor eléctrico?,"El sustrato es eléctricamente no conductor, hidrofóbico y presenta una estructura porosa.",,problem,5,5,5,15,,,,,5,16,4,2,2,3,5,16,too-extractive,31
semantic,2,random_missing,EP-4634118-A1_en,EP-4634118-A1,es,"en,fr",¿En qué componentes electroquímicos se proponen emplear las partículas secundarias de este óxido de niobio?,"La invención se refiere a óxidos metálicos de niobio, partículas secundarias de óxido metálico de niobio y un procedimiento para su preparación, así como electrodos de trabajo y células electroquímicas que comprenden las partículas secundarias de óxido metálico de niobio.",,application,5,4,5,14,,,,,5,22,5,3,5,4,5,22,none,36
semantic,2,random_missing,EP-4634118-A1_en,EP-4634118-A1,es,"en,fr",¿Qué organización cristalina y disposición de canales admite este material para alojar tanto cadenas Nb–O como la intercalación iónica?,"y la estructura cristalina del óxido metálico de niobio es una estructura de bronze de tungsteno tetragonal que tiene cuatro u ocho canales pentagonales por celda unitaria, y una parte de los canales pentagonales está llena con cadenas -Nb-O-Nb-O-, y la parte restante de los canales pentagonales está, opcionalmente, intercalada con lithium.",,solution,5,4,5,14,,,,,5,21,4,2,5,5,5,21,keyword-lifted,35
semantic,2,random_missing,EP-4634118-A1_en,EP-4634118-A1,es,"en,fr",¿Qué fórmula y qué límites de sustitución metálica y proporciones se definen para este óxido de niobio?,"El óxido metálico de niobio tiene la fórmula (I): NbxMyOz, en la que M es un metal seleccionado entre Ti, Zr, V, Cr, W y Mo, x está entre 2 y 18, z es 2.5x+3y y x/y está entre 1 y 3.",,solution,5,5,5,15,,,,,5,13,3,1,2,2,5,13,too-extractive,28
semantic,2,random_missing,EP-4634404-A1_en,EP-4634404-A1,de,"en,fr","Wie lässt sich die Leistungsfähigkeit eines Analyse-Workflows prüfen, ohne echte Zellen oder Gewebe als Kontrollprobe zu verwenden?","Es wird ein Verfahren beschrieben, bei dem rolling circle amplification products (RCPs) auf einer cell-free and tissue-free quality control (QC) slide aufgebracht werden, um die Leistung eines Instrumenten-Workflows zu bewerten; ein Instrument wird verwendet, um die mit den RCPs auf der QC slide verbundenen Signale zu dekodieren.",,problem,5,5,5,15,,,,,5,23,4,5,5,4,5,23,none,38
semantic,2,random_missing,EP-4634404-A1_en,EP-4634404-A1,de,"en,fr",Mit welchen Qualitätskennzahlen aus der Signaldekodierung kann ein System für in situ-Analytendetektion qualifiziert werden?,"Quality metrics associated with the decoding (e.g., a percentage of RCPs successfully decoded to genes) can be used to qualify a system comprising the instrument and reagents for in situ analyte detection in cells or tissue samples, e.g., using in situ probe hybridization or in situ sequencing performed on the instrument.",,solution,5,5,5,15,,,,,5,22,4,4,5,4,5,22,none,37
semantic,2,random_missing,EP-4634404-A1_en,EP-4634404-A1,de,"en,fr",Eignet sich die beschriebene Methode zur Prüfung eines einzelnen Geräts oder auch zum Vergleich mehrerer Instrumente?,"In some aspects, performance of an individual instrument can be assessed, or the performance of two or more instruments can be assessed and optionally compared.",,application,5,5,5,15,,,,,5,22,4,4,5,4,5,22,none,37
semantic,2,random_missing,EP-4633465-A1_en,EP-4633465-A1,de,"en,fr",Wie lässt sich die Gesamtexposition eines Probanden gegenüber einem Arzneistoff über die Zeit (z. B. AUC) mit einem rechnergestützten Verfahren bestimmen?,"Beschrieben wird ein computergestütztes Verfahren zur Bestimmung der Exposition eines Subjekts gegenüber einem Medikament, beispielsweise durch Bestimmung der Fläche unter der Kurve.",,problem,5,5,5,15,,,,,5,22,4,4,5,4,5,22,none,37
semantic,2,random_missing,EP-4633465-A1_en,EP-4633465-A1,de,"en,fr","Welcher Messansatz wird vorgeschlagen, um kontinuierliche Signale zu erhalten, die zur Ermittlung der Arzneimittel-Exposition ausgewertet werden können?","Das Verfahren umfasst das In-Kontakt-Bringen einer Körperflüssigkeit des Subjekts, wie des in situ vorhandenen Interstitialfluids, mit einem elektrochemischen, auf Aptameren basierenden Sensor, der in der Lage ist, das Medikament zu detektieren, sowie das Empfangen einer Serie von Ausgangswerten über einen Zeitraum und die Verwendung dieser Werte oder ihrer Ableitungen zur Bestimmung der Exposition.",,solution,4,4,5,13,,,,,5,23,5,4,5,4,5,23,none,36
semantic,2,random_missing,EP-4633465-A1_en,EP-4633465-A1,de,"en,fr",Lässt sich die Methode zur Bestimmung der Arzneimittelexposition durch direkte Messung in interstitieller Flüssigkeit vor Ort anwenden?,"Das Verfahren umfasst das In-Kontakt-Bringen einer Körperflüssigkeit des Subjekts, wie des in situ vorhandenen Interstitialfluids, mit einem elektrochemischen, auf Aptameren basierenden Sensor, der in der Lage ist, das Medikament zu detektieren.",,application,5,5,5,15,,,,,5,18,4,2,4,3,5,18,keyword-lifted,33
semantic,2,random_missing,EP-4633680-A1_en,EP-4633680-A1,es,"en,fr",¿Qué limitación en terapias peptídicas buscan resolver estos compuestos respecto a la entrada en la célula y la actividad terapéutica?,Conjugués peptidiques de thyclotide ayant une perméabilité cellulaire et activité inhibitrice,,problem,5,5,5,15,,,,,5,22,4,4,5,4,5,22,none,37
semantic,2,random_missing,EP-4633680-A1_en,EP-4633680-A1,es,"en,fr",¿Qué uso terapéutico concreto habilitan estos conjugados según el pasaje?,Also disclosed are pharmaceutical compositions and methods of treating diseases such as cancers by administering an effective amount of a thyclotide-peptide conjugate.,,application,5,5,5,15,,,,,5,22,5,4,5,3,5,22,too-generic,37
semantic,2,random_missing,EP-4633680-A1_en,EP-4633680-A1,es,"en,fr",¿Qué arquitectura molecular proponen para unir un thyclotide con un péptido funcional?,"Disclosed are thyclotide-peptide conjugates of the formula (I): Tn-L-P (I), wherein T is a thyclotide unit of the formula:, wherein the thyclotide units are optionally intercepted by segments of polypeptide which can be the same as or different from P, n is about 5 to about 25, L is a linker, P is a polypeptide, and B is a nucleobase or a heterocyclyl moiety.",,solution,5,5,5,15,,,,,5,21,4,3,5,4,5,21,keyword-lifted,36
semantic,2,random_missing,WO-2025201606-A1_de,WO-2025201606-A1,es,"de,fr",¿Qué método propone el documento para dotar de actividad antimicrobiana a una superficie polimérica sin añadir otras sustancias?,"die bereitgestellte Oberfläche ausschließlich mit energiereichen Elektronen unter Anwesenheit einer sauerstoffhaltigen Atmosphäre, vorzugsweise Luft, und unter Abwesenheit weiterer Substanzen behandelt wird,",,solution,5,4,5,14,,,,,5,24,5,4,5,5,5,24,none,38
semantic,2,random_missing,WO-2025201606-A1_de,WO-2025201606-A1,es,"de,fr",¿Qué producto final o tipo de material se obtiene con el tratamiento de la superficie según el procedimiento?,Ferner betrifft die Erfindung ein Material mit einer solchen antimikrobiellen Polymeroberfläche.,,application,5,4,5,14,,,,,5,23,5,4,5,4,5,23,none,37
semantic,2,random_missing,WO-2025201606-A1_de,WO-2025201606-A1,es,"de,fr",¿Qué necesidad o limitación en superficies poliméricas busca solucionar el procedimiento descrito?,"Die Erfindung betrifft ein Verfahren zum Erzeugen einer antimikrobiellen Polymeroberfläche, speziell einer antimikrobiellen Biopolymeroberfläche,",,problem,4,4,5,13,,,,,5,21,4,4,5,3,5,21,too-generic,34
semantic,2,random_missing,EP-4634435-A1_en,EP-4634435-A1,de,"en,fr",Für welche elektrochemische Anwendung wird das neue nanostrukturierte Verbundmaterial konkret genannt?,für Anwendungen wie die elektrochemische Reduktion von Kohlendioxid,,application,5,5,5,15,,,,,5,23,5,3,5,5,5,23,keyword-lifted,38
semantic,2,random_missing,EP-4634435-A1_en,EP-4634435-A1,de,"en,fr","Welches strukturelle Konzept und welche Arten von Kupferpartikeln kombiniert das Material, um katalytisch zu wirken?","ein neues nanostrukturiertes Verbundmaterial mit einer geschichteten Hydrotalcit-ähnlichen ternären Struktur von CuMgAI LDH und umfassend Partikel von metallischem Kupfer Cu° und Partikel, die Kupfer(I)-Ion Cu+ enthalten (wie Kupfer(I)-oxid), als Redox-Paar Cu°/Cu+, vorzugsweise in engem Kontakt mit der geschichteten Hydrotalcit-Struktur",,solution,4,4,5,13,,,,,4,20,4,2,5,5,4,20,keyword-lifted,33
semantic,2,random_missing,EP-4634435-A1_en,EP-4634435-A1,de,"en,fr",Welche Elemente sind in den katalytischen Schicht‑Hydroxiden enthalten und ist ihre Herstellung elektrochemisch möglich?,"katalytische Schicht‑Hydroxide enthalten: cu, mg e al und können elektrochemisch hergestellt werden",,application,5,5,5,15,,,,,3,17,5,2,3,4,3,17,too-extractive,32
semantic,2,random_missing,EP-4634143-A1_en,EP-4634143-A1,de,"en,fr","Welcher Verfahrensaufbau wird vorgeschlagen, um die Konzentration einer Essigsäurelösung durch Feststoffbildung zu realisieren?","An exemplary system includes a hydrate reactor to form solid hydrates in the acetic acid solution, a filtration system to remove the solid hydrates formed in the hydrate reactor, and a drying system to separate ethane from water.",,solution,5,5,5,15,,,,,5,24,5,4,5,5,5,24,none,39
semantic,2,random_missing,EP-4634143-A1_en,EP-4634143-A1,de,"en,fr","Wie werden bei dem beschriebenen Ablauf gasförmige Begleitstoffe von Wasser getrennt, nachdem Feststoffe entfernt wurden?",a drying system to separate ethane from water.,,application,5,5,5,15,,,,,5,22,4,4,4,5,5,22,none,37
semantic,2,random_missing,EP-4634143-A1_en,EP-4634143-A1,de,"en,fr","Wie kann man eine wässrige Lösung effizient aufkonzentrieren, wenn man eine andere Trenntechnik als einfache Verdampfung einsetzen möchte?",A method and a system for concentrating an acetic acid solution are provided.,,problem,5,5,5,15,,,,,5,19,3,5,4,2,5,19,too-generic,34
semantic,2,random_missing,EP-4634411-A1_en,EP-4634411-A1,de,"en,fr","Welche prozessseitige Maßnahme in der Kühlzone wird vorgeschlagen, um diese Anforderungen an Produkt und Temperatur zu erreichen?",Ein carbon-containing cooling gas 30 wird in die cooling zone 3 des shaft furnace 1 mit einem Durchsatz höher als 800Nm3/ton Direct Reduced Iron eingeführt.,,solution,5,4,5,14,,,,,5,24,5,4,5,5,5,24,none,38
semantic,2,random_missing,EP-4634411-A1_en,EP-4634411-A1,de,"en,fr","Welches Herstellungsproblem beim Direktreduktionseisen wird hier adressiert, insbesondere hinsichtlich Kohlenstoffgehalt und Ofenauslasstemperatur?",Herstellung eines Direct Reduced Iron product 12 mit einem Kohlenstoffgehalt von weniger als 1.8% by weight und einer shaft furnace exit temperature unter 65°C.,,problem,5,4,5,14,,,,,5,21,4,3,5,4,5,21,none,35
semantic,2,random_missing,EP-4634411-A1_en,EP-4634411-A1,de,"en,fr",Für welches Produktprofil ist die beschriebene Kühlgasführung vorgesehen und welche Mindestflussrate des Kühlgases wird vorausgesetzt?,Ein Direct Reduced Iron product 12 mit einem Kohlenstoffgehalt von weniger als 1.8% by weight und einer shaft furnace exit temperature unter 65°C; dafür wird ein carbon-containing cooling gas 30 mit einem Fluss höher als 800Nm3/ton Direct Reduced Iron eingeführt.,,application,4,4,5,13,,,,,5,19,4,2,3,5,5,19,too-extractive,32
semantic,2,random_missing,EP-4634287-A1_en,EP-4634287-A1,es,"en,de,fr",¿Qué restricciones estructurales y rangos se imponen a los sustituyentes y a las unidades puente en los compuestos organosilícicos utilizados?,"wherein the R groups R 1 , R 2 , R 3 , R 4 , R 5 and R 6 are independently linear or branched organic groups with 1 to 20 non-hydrogen atoms, wherein the organic group of at least one of the R groups R 1 , R 2 and R3 as well as one of the R groups R 4 , R 5 and R 6 is bonded to the Si atom via an oxygen atom, wherein n is a whole number in the region of 2 and 10, wherein X a is a linear or branched organic compound unit with 4 to 40 non-hydrogen atoms, wherein the number of non-hydrogen atoms in the compound chain between the Si atom and the S atom is 4 or more, wherein X b1 and X b2 are independently linear or branched organic compound units with 4 to 20 non-hydrogen atoms, wherein the number of non-hydrogen atoms in the compound chain between the Si atom and the S atom is respectively 4 or more, and wherein Y a is a linear or branched organic group with 1 to 20 non-hydrogen atoms.",,application,5,5,4,14,,,,,5,22,5,2,5,5,5,22,keyword-lifted,36
semantic,2,random_missing,EP-4634287-A1_en,EP-4634287-A1,es,"en,de,fr",¿Qué elementos fundamentales incluye la receta propuesta para lograr esas propiedades mejoradas en el caucho?,"a) diene rubber, b) filling materials, c) organo-silicon-modified resin, and d) organo-silicon compounds, selected from the group consisting of organo-silicon compounds of formulas I.a) and I.b): I.a) (R 1 R 2 R 3 )Si – X a – S – (C=O) – Y a , and I.b) (R 1 R 2 R 3 )Si – X b1 – S n – X b2 – Si(R 4 R 5 R 6 )",,solution,5,5,5,15,,,,,5,20,4,2,5,4,5,20,keyword-lifted,35
semantic,2,random_missing,EP-4634287-A1_en,EP-4634287-A1,es,"en,de,fr",¿Qué problema de comportamiento en rodadura y desgaste pretende resolver esta formulación de caucho?,mezcla de caucho vulcanizable y vulcanizado con características de rodadura y de abrasión mejoradas,,problem,4,4,5,13,,,,,5,20,4,3,5,3,5,20,too-generic,33
semantic,2,random_missing,EP-4633627-A1_en,EP-4633627-A1,de,"en,fr",Welche Hautprobleme lassen sich mit einer kosmetischen Formulierung auf Basis von indole-3-pyruvic acid verhindern oder lindern?,"zur Verhütung einer Reduktion der Hautbarrierefunktion und/oder zur Verstärkung der Hautbarrierefunktion, insbesondere bei trockener Haut; zur Vorbeugung und/oder Behandlung von Hautstörungen in empfindlicher Haut; sowie zur Vorbeugung und/oder Behandlung von Pruritus und/oder Entzündungen der Haut.",,problem,5,5,5,15,,,,,5,20,4,2,5,4,5,20,keyword-lifted,35
semantic,2,random_missing,EP-4633627-A1_en,EP-4633627-A1,de,"en,fr","Auf welche Weise soll indole-3-pyruvic acid topisch angewendet werden, um die Hautbarriere zu unterstützen?","durch topische nicht-therapeutische kosmetische Anwendung einer Zusammensetzung, die in einem physiologisch akzeptablen Medium indole-3-pyruvic acid, ein Isomer davon oder ein Salz davon enthält.",,solution,5,5,5,15,,,,,5,20,4,2,5,4,5,20,keyword-lifted,35
semantic,2,random_missing,EP-4633627-A1_en,EP-4633627-A1,de,"en,fr",Für welche keratinären Materialien oder Pflegeanwendungen ist die Zusammensetzung mit indole-3-pyruvic acid vorgesehen?,"ein nicht-therapeutisches kosmetisches Verfahren für die Pflege von Keratinmaterialien, insbesondere der Haut, bestehend in der topischen Applikation auf diese Keratinmaterialien einer solchen Zusammensetzung.",,application,5,5,5,15,,,,,5,20,4,2,5,4,5,20,keyword-lifted,35
semantic,3,random_existing,EP-4634204-A1_fr,EP-4634204-A1,fr,"en,fr",Quelle propriété des peptides décrits diminue la probabilité que les nuisibles développent une résistance ?,Les peptides de la présente invention présentent un faible risque de développement d'une résistance chez les nuisibles,,solution,5,5,5,15,,,,,5,19,4,2,4,4,5,19,keyword-lifted,34
semantic,3,random_existing,EP-4634204-A1_fr,EP-4634204-A1,fr,"en,fr",Quel problème lié à la protection des cultures ces compositions cherchent-elles à résoudre ?,La présente invention concerne un ou plusieurs peptides à large spectre et des compositions les comprenant qui permettent une gestion efficace des parasites des cultures.,,problem,4,4,5,13,,,,,5,20,4,3,5,3,5,20,none,33
semantic,3,random_existing,EP-4634204-A1_fr,EP-4634204-A1,fr,"en,fr",De quelle manière ces peptides et compositions sont-ils envisagés pour être utilisés contre les nuisibles agricoles ?,L'invention concerne également un (des) procédé (s) associé (s) utilisant ledit (s) peptide (s) et des compositions pour la gestion des nuisibles agricoles.,,application,5,4,5,14,,,,,4,19,4,3,5,3,4,19,none,33
semantic,3,random_existing,EP-4633670-A1_fr,EP-4633670-A1,fr,"en,fr",Quelle stratégie moléculaire permet de diriger sélectivement une protéine membranaire vers la surface d'une VLP ?,sur la base d'une interaction entre une protéine d'échafaudage virale fusionnée à un domaine PDZ et un polypeptide synthétique dans la queue C-terminale cytoplasmique de la protéine membranaire cible.,,solution,5,5,5,15,,,,,5,24,5,4,5,5,5,24,none,39
semantic,3,random_existing,EP-4633670-A1_fr,EP-4633670-A1,fr,"en,fr",Comment exposer des protéines membranaires intégrales tout en préservant leur conformation native pour les analyser ou les manipuler ?,"Dans les VPL, des protéines intégrales de membrane plasmatique sont capturées et affichées sur la surface d'une VLP dans une conformation native",,problem,5,5,5,15,,,,,5,21,4,4,5,3,5,21,none,36
semantic,3,random_existing,EP-4633670-A1_fr,EP-4633670-A1,fr,"en,fr",Est-ce que des particules virales modifiées sont proposées comme outil utilisable pour la capture ciblée de protéines membranaires ?,L'invention concerne des particules de type viral (VLP) modifiées et leur utilisation.,,application,5,4,5,14,,,,,5,18,4,2,4,3,5,18,keyword-lifted,32
semantic,3,random_existing,WO-2025202163-A1_fr,WO-2025202163-A1,fr,"de,fr",Quelle séquence de traitements est proposée pour convertir ces matériaux en aniline ?,"un procédé comprenant les étapes de (A) chimiolyse du produit de polyuréthane ou du flux de déchets, (B) traitement facultatif du produit de chimiolyse et (C) pyrolyse du produit de chimiolyse éventuellement traité.",,solution,5,4,5,14,,,,,5,24,5,4,5,5,5,24,none,38
semantic,3,random_existing,WO-2025202163-A1_fr,WO-2025202163-A1,fr,"de,fr",Quelles unités de l'installation sont nécessaires pour mettre en œuvre ce procédé de production d'aniline ?,"un système d'obtention d'aniline comprenant (a) un dispositif de chimiolyse, (b) un dispositif de traitement facultatif et (c) un dispositif de pyrolyse.",,application,5,4,5,14,,,,,5,24,5,4,5,5,5,24,none,38
semantic,3,random_existing,WO-2025202163-A1_fr,WO-2025202163-A1,fr,"de,fr",Quels types de déchets ou de matériaux sources peuvent être valorisés pour produire de l'aniline ?,obtenir de l'aniline à partir de produits de polyuréthane ou de flux de déchets de production d'isocyanate.,,problem,5,4,5,14,,,,,5,21,5,4,4,3,5,21,none,35
semantic,3,random_existing,WO-2025214852-A1_fr,WO-2025214852-A1,fr,"de,fr",Comment la couche réfléchissante est-elle positionnée pour former une zone d'affichage visible même avec un arrière-plan opaque ?,"La couche réfléchissante (9) est disposée sur la surface côté intérieur (IV) de la vitre intérieure (3), ladite couche réfléchissante (9) étant positionnée dans au moins une région d'affichage de vitre composite (1) dans laquelle, dans une direction de visualisation à travers la vitre composite (1) à partir de la surface côté intérieur (IV) de la vitre intérieure (3), la couche réfléchissante (9) est formée spatialement devant un arrière-plan opaque.",,problem,5,5,5,15,,,,,5,21,4,3,5,4,5,21,none,36
semantic,3,random_existing,WO-2025214852-A1_fr,WO-2025214852-A1,fr,"de,fr",Quelle couche de protection transparente recouvre la couche réfléchissante et quelles compositions matérielles sont proposées pour cette protection ?,"Une couche de protection transparente (7) est disposée sur la couche réfléchissante (9) ainsi que sur au moins certaines régions de la surface côté intérieur (IV) de la vitre intérieure (3) non occupées par la couche réfléchissante (9), de préférence sur toute la surface côté intérieur de la vitre intérieure non occupée par la couche réfléchissante, ladite couche de protection étant formée sur la base d'oxyde de silicium (SiO x ), de nitrure de silicium, d'oxyde de titane, d'oxyde de zirconium, d'oxyde d'hafnium, d'oxyde de niobium, d'oxyde de tantale, d'oxyde d'aluminium, de nitrure d'aluminium ou sur la base d'oxyde de silicium ou de nitrure de silicium dopé avec Al, Ti, Zr, Hf, et/ou B.",,solution,5,5,5,15,,,,,5,19,4,2,3,5,5,19,keyword-lifted,34
semantic,3,random_existing,WO-2025214852-A1_fr,WO-2025214852-A1,fr,"de,fr",Pour quel dispositif et quel contexte d'utilisation la vitre composite est-elle prévue ?,"L'invention concerne une vitre composite (1), destinée à être utilisée en particulier dans un ensemble projection (100) dans un véhicule,",,application,5,5,5,15,,,,,5,19,4,3,4,3,5,19,too-generic,34
semantic,3,random_existing,WO-2025214996-A1_fr,WO-2025214996-A1,fr,"de,fr",Comment la mise en mouvement de la pièce et les paramètres du faisceau sont-ils réglés pour éviter que les zones retirées par des impulsions successives se chevauchent ?,"Lors de l'usinage, le composant (1) est mis en rotation autour d'un axe de rotation à une certaine vitesse de rotation, la distance entre le faisceau laser (4) et l'axe de rotation étant au moins temporairement modifiée. La vitesse de rotation, le diamètre du faisceau laser (4) sur le composant (1) ainsi que l'intervalle d'impulsion temporel entre les impulsions du faisceau laser (4) sont sélectionnés de sorte que les zones du composant (1) enlevées par des impulsions respectivement successives du faisceau laser (4) ne se chevauchent pas.",,application,5,5,5,15,,,,,5,23,5,3,5,5,5,23,none,38
semantic,3,random_existing,WO-2025214996-A1_fr,WO-2025214996-A1,fr,"de,fr",Quelle méthode propose-t-on pour enlever le matériau superflu afin d'amener la pièce vers sa géométrie souhaitée ?,"du matériau excédentaire (7) est déterminé puis au moins partiellement éliminé par usinage au moyen d'au moins un faisceau laser (4) pulsé présentant des durées d'impulsion > 1 µs, de manière à rapprocher au moins la géométrie réelle (5) de la géométrie de consigne (6).",,solution,5,5,5,15,,,,,5,20,4,2,5,4,5,20,keyword-lifted,35
semantic,3,random_existing,WO-2025214996-A1_fr,WO-2025214996-A1,fr,"de,fr",Quel défaut de forme sur un composant optique ce procédé vise-t-il à détecter avant correction ?,"le composant (1) est mesuré et, par comparaison avec une géométrie de consigne (6), du matériau excédentaire (7) est déterminé",,problem,5,5,5,15,,,,,5,19,4,4,3,3,5,19,too-extractive,34
semantic,3,random_existing,EP-4630123-A1_de,EP-4630123-A1,de,"de,fr",Wie sind die separat verpackten Zubereitungen formuliert — welche Wirkstoffklassen enthalten die einzelnen Komponenten?,"wobei - die Zubereitung (A) enthält (a1) mindestens ein Peroxodisulfat, und (a2) mindestens eine Di- oder Tricarbonsäure mit 2 bis 20 Kohlenstoffatomen und/oder ein Salz dieser Säure, und (a3) mindestens eine Aminosäure, und - die Zubereitung (B) enthält (b1) Carbamidperoxid.",,solution,5,5,5,15,,,,,5,24,5,4,5,5,5,24,none,39
semantic,3,random_existing,EP-4630123-A1_de,EP-4630123-A1,de,"de,fr",In welchem Bereitstellungsformat werden die Inhaltsstoffe für die Anwendung angeboten — wie viele getrennte Präparate umfasst das System?,umfassend mindestens zwei getrennt voneinander verpackte Zubereitungen (A) und (B),,application,5,5,5,15,,,,,5,24,5,4,5,5,5,24,none,39
semantic,3,random_existing,EP-4630123-A1_de,EP-4630123-A1,de,"de,fr",Welche Herausforderung bei der Behandlung von keratinischen Fasern soll ein mehrteiliger Verpackungsansatz lösen?,"Gegenstand der vorliegenden Erfindung ist eine Mehrkomponenten-Verpackungseinheit (Kit-of- parts) zum Aufhellen keratinischer Fasern,",,problem,5,5,5,15,,,,,5,22,4,4,5,4,5,22,none,37
semantic,3,random_existing,EP-4633660-A1_fr,EP-4633660-A1,fr,"en,fr",Quelle architecture moléculaire est proposée pour cibler le récepteur d'acétylcholine sans utiliser un domaine Fc ?,"L'invention concerne des compositions comprenant un fragment d'une première sous-unité du récepteur humain de l'acétylcholine ou un analogue ou un dérivé de celle-ci, et une fraction effectrice qui n'est pas un domaine Fc.",,solution,5,4,5,14,,,,,5,23,5,4,5,4,5,23,none,37
