model,short,query_id,qlang,first_gold_idx,n_blockers,same_lang_blockers,sl_blocker_share,sl_confusion,rank1
sentence-transformers/LaBSE,LaBSE,WO-2025206825-A1_en_q_de,de,96,96,29,0.3020833333333333,1.0,same
sentence-transformers/LaBSE,LaBSE,EP-4568770-A1_en_q_es,es,90,90,3,0.03333333333333333,1.0,foreign
sentence-transformers/LaBSE,LaBSE,WO-2025188827-A8_en_q_es,es,98,98,7,0.07142857142857142,1.0,foreign
sentence-transformers/LaBSE,LaBSE,MX-2025008259-A_en_q_fr,fr,100,100,58,0.58,1.0,foreign
sentence-transformers/LaBSE,LaBSE,WO-2025132504-A1_en_q_es,es,100,100,16,0.16,1.0,foreign
sentence-transformers/LaBSE,LaBSE,MX-2025007237-A_en_q_fr,fr,100,100,61,0.61,1.0,same
sentence-transformers/LaBSE,LaBSE,MX-2025005647-A_en_q_zh,zh,100,100,0,0.0,0.0,foreign
sentence-transformers/LaBSE,LaBSE,WO-2025214411-A1_en_q_de,de,13,13,1,0.07692307692307693,1.0,foreign
sentence-transformers/LaBSE,LaBSE,EP-4623093-A2_en_q_es,es,0,0,0,,0.0,gold
sentence-transformers/LaBSE,LaBSE,EP-4634148-A1_en_q_de,de,0,0,0,,0.0,gold
sentence-transformers/LaBSE,LaBSE,WO-2025202170-A1_en_q_es,es,100,100,1,0.01,1.0,same
sentence-transformers/LaBSE,LaBSE,EP-4507673-A1_en_q_de,de,100,100,16,0.16,1.0,foreign
sentence-transformers/LaBSE,LaBSE,MX-2025007577-A_en_q_fr,fr,100,100,50,0.5,1.0,foreign
sentence-transformers/LaBSE,LaBSE,MX-2025009131-A_en_q_zh,zh,100,100,7,0.07,1.0,foreign
sentence-transformers/LaBSE,LaBSE,MX-2025009990-A_en_q_zh,zh,1,1,0,0.0,0.0,foreign
sentence-transformers/LaBSE,LaBSE,WO-2023153953-A1_en_q_es,es,100,100,19,0.19,1.0,foreign
sentence-transformers/LaBSE,LaBSE,WO-2025183548-A1_en_q_de,de,100,100,5,0.05,1.0,foreign
sentence-transformers/LaBSE,LaBSE,WO-2025007163-A1_en_q_de,de,100,100,42,0.42,1.0,foreign
sentence-transformers/LaBSE,LaBSE,WO-2025206959-A1_en_q_de,de,0,0,0,,0.0,gold
sentence-transformers/LaBSE,LaBSE,WO-2025207810-A1_en_q_zh,zh,5,5,0,0.0,0.0,foreign
sentence-transformers/LaBSE,LaBSE,WO-2025215476-A1_en_q_de,de,100,100,35,0.35,1.0,same
sentence-transformers/LaBSE,LaBSE,WO-2023149795-A1_en_q_en,en,100,100,16,0.16,1.0,foreign
sentence-transformers/LaBSE,LaBSE,WO-2022124934-A1_en_q_es,es,100,100,26,0.26,1.0,foreign
sentence-transformers/LaBSE,LaBSE,WO-2025187134-A8_en_q_en,en,100,100,8,0.08,1.0,foreign
sentence-transformers/LaBSE,LaBSE,WO-2023200358-A1_en_q_en,en,100,100,7,0.07,1.0,foreign
sentence-transformers/LaBSE,LaBSE,WO-2025216105-A1_fr_q_fr,fr,44,44,17,0.38636363636363635,1.0,foreign
sentence-transformers/LaBSE,LaBSE,MX-2025005014-A_es_q_es,es,100,100,28,0.28,1.0,foreign
sentence-transformers/LaBSE,LaBSE,WO-2025216873-A1_fr_q_fr,fr,0,0,0,,0.0,gold
sentence-transformers/LaBSE,LaBSE,WO-2025205780-A1_zh_q_zh,zh,19,19,1,0.05263157894736842,1.0,foreign
sentence-transformers/LaBSE,LaBSE,MX-2025009666-A_en_q_en,en,100,100,17,0.17,1.0,same
sentence-transformers/LaBSE,LaBSE,WO-2025212049-A1_fr_q_fr,fr,100,100,68,0.68,1.0,same
sentence-transformers/LaBSE,LaBSE,EP-4627347-A1_fr_q_fr,fr,0,0,0,,0.0,gold
sentence-transformers/LaBSE,LaBSE,MX-2025004786-A_es_q_es,es,0,0,0,,0.0,gold
sentence-transformers/LaBSE,LaBSE,WO-2024063632-A1_en_q_en,en,100,100,7,0.07,1.0,same
sentence-transformers/LaBSE,LaBSE,WO-2025206783-A1_fr_q_fr,fr,1,1,0,0.0,0.0,foreign
sentence-transformers/LaBSE,LaBSE,MX-2025010991-A_en_q_en,en,100,100,19,0.19,1.0,foreign
sentence-transformers/LaBSE,LaBSE,MX-2025006977-A_en_q_en,en,0,0,0,,0.0,gold
sentence-transformers/LaBSE,LaBSE,MX-2025008400-A_en_q_en,en,0,0,0,,0.0,gold
sentence-transformers/LaBSE,LaBSE,WO-2025132390-A1_de_q_de,de,5,5,1,0.2,1.0,foreign
sentence-transformers/LaBSE,LaBSE,WO-2025204766-A1_fr_q_fr,fr,0,0,0,,0.0,gold
sentence-transformers/LaBSE,LaBSE,WO-2025098664-A1_de_q_de,de,0,0,0,,0.0,gold
sentence-transformers/LaBSE,LaBSE,EP-4627583-A1_en_q_en,en,4,4,0,0.0,0.0,foreign
sentence-transformers/LaBSE,LaBSE,EP-4630558-A2_zh_q_zh,zh,100,100,0,0.0,0.0,foreign
sentence-transformers/LaBSE,LaBSE,MX-2025010573-A_es_q_es,es,5,5,3,0.6,1.0,same
sentence-transformers/LaBSE,LaBSE,WO-2025210917-A1_fr_q_fr,fr,14,14,11,0.7857142857142857,1.0,same
sentence-transformers/LaBSE,LaBSE,WO-2025150394-A1_en_q_en,en,5,5,1,0.2,1.0,foreign
sentence-transformers/LaBSE,LaBSE,MX-2025005728-A_en_q_en,en,100,100,12,0.12,1.0,foreign
sentence-transformers/LaBSE,LaBSE,WO-2025177605-A1_fr_q_fr,fr,50,50,36,0.72,1.0,same
sentence-transformers/LaBSE,LaBSE,MX-2025006958-A_en_q_en,en,3,3,1,0.3333333333333333,1.0,foreign
sentence-transformers/LaBSE,LaBSE,EP-4551675-A1_de_q_de,de,36,36,16,0.4444444444444444,1.0,same
sentence-transformers/LaBSE,LaBSE,EP-4627325-A1_fr_q_fr,fr,100,100,70,0.7,1.0,same
sentence-transformers/LaBSE,LaBSE,WO-2025208050-A2_en_q_en,en,0,0,0,,0.0,gold
sentence-transformers/LaBSE,LaBSE,WO-2025202994-A1_fr_q_fr,fr,20,20,19,0.95,1.0,same
sentence-transformers/LaBSE,LaBSE,MX-2025006551-A_en_q_en,en,1,1,0,0.0,0.0,foreign
sentence-transformers/LaBSE,LaBSE,WO-2005069422-A1_en_q_en,en,0,0,0,,0.0,gold
sentence-transformers/LaBSE,LaBSE,WO-2025194610-A1_fr_q_fr,fr,5,5,3,0.6,1.0,same
sentence-transformers/LaBSE,LaBSE,MX-2025001644-A_zh_q_zh,zh,0,0,0,,0.0,gold
sentence-transformers/LaBSE,LaBSE,WO-2025216492-A1_fr_q_fr,fr,0,0,0,,0.0,gold
sentence-transformers/LaBSE,LaBSE,WO-2025216629-A1_fr_q_fr,fr,100,100,80,0.8,1.0,same
sentence-transformers/LaBSE,LaBSE,MX-2025005081-A_en_q_en,en,3,3,1,0.3333333333333333,1.0,foreign
sentence-transformers/LaBSE,LaBSE,WO-2025205506-A1_fr_q_fr,fr,0,0,0,,0.0,gold
sentence-transformers/LaBSE,LaBSE,WO-2025132391-A1_de_q_de,de,8,8,2,0.25,1.0,same
sentence-transformers/LaBSE,LaBSE,WO-2025205634-A1_en_q_en,en,0,0,0,,0.0,gold
sentence-transformers/LaBSE,LaBSE,WO-2025120243-A1_es_q_es,es,100,100,26,0.26,1.0,foreign
sentence-transformers/LaBSE,LaBSE,WO-2025201672-A1_fr_q_fr,fr,0,0,0,,0.0,gold
sentence-transformers/LaBSE,LaBSE,MX-2025008970-A_es_q_es,es,0,0,0,,0.0,gold
sentence-transformers/LaBSE,LaBSE,MX-2025009075-A_zh_q_zh,zh,0,0,0,,0.0,gold
sentence-transformers/LaBSE,LaBSE,WO-2025210445-A1_fr_q_fr,fr,100,100,42,0.42,1.0,foreign
sentence-transformers/LaBSE,LaBSE,WO-2025206090-A1_fr_q_fr,fr,1,1,1,1.0,1.0,same
sentence-transformers/LaBSE,LaBSE,MX-2025006643-A_en_q_en,en,0,0,0,,0.0,gold
sentence-transformers/LaBSE,LaBSE,MX-2025010190-A_en_q_en,en,0,0,0,,0.0,gold
sentence-transformers/LaBSE,LaBSE,EP-4577789-A1_zh_q_zh,zh,34,34,1,0.029411764705882353,1.0,foreign
sentence-transformers/LaBSE,LaBSE,WO-2025204469-A1_en_q_en,en,7,7,0,0.0,0.0,foreign
sentence-transformers/LaBSE,LaBSE,WO-2025204469-A1_en_q_de,de,7,7,2,0.2857142857142857,1.0,same
sentence-transformers/LaBSE,LaBSE,WO-2025204469-A1_fr_q_fr,fr,100,100,68,0.68,1.0,foreign
sentence-transformers/LaBSE,LaBSE,WO-2025204469-A1_en_q_es,es,100,100,13,0.13,1.0,foreign
sentence-transformers/LaBSE,LaBSE,WO-2025204469-A1_zh_q_zh,zh,100,100,5,0.05,1.0,foreign
sentence-transformers/LaBSE,LaBSE,MX-2025010085-A_en_q_en,en,16,16,2,0.125,1.0,foreign
sentence-transformers/LaBSE,LaBSE,MX-2025010085-A_en_q_de,de,0,0,0,,0.0,gold
sentence-transformers/LaBSE,LaBSE,MX-2025010085-A_en_q_fr,fr,100,100,75,0.75,1.0,same
sentence-transformers/LaBSE,LaBSE,MX-2025010085-A_es_q_es,es,100,100,15,0.15,1.0,foreign
sentence-transformers/LaBSE,LaBSE,MX-2025010085-A_en_q_zh,zh,100,100,7,0.07,1.0,foreign
sentence-transformers/LaBSE,LaBSE,MX-2025005421-A_en_q_en,en,100,100,7,0.07,1.0,foreign
sentence-transformers/LaBSE,LaBSE,MX-2025005421-A_en_q_de,de,100,100,4,0.04,1.0,foreign
sentence-transformers/LaBSE,LaBSE,MX-2025005421-A_en_q_fr,fr,100,100,71,0.71,1.0,same
sentence-transformers/LaBSE,LaBSE,MX-2025005421-A_es_q_es,es,100,100,29,0.29,1.0,same
sentence-transformers/LaBSE,LaBSE,MX-2025005421-A_en_q_zh,zh,100,100,0,0.0,0.0,foreign
sentence-transformers/LaBSE,LaBSE,MX-2025002688-A_en_q_en,en,100,100,14,0.14,1.0,foreign
sentence-transformers/LaBSE,LaBSE,MX-2025002688-A_en_q_de,de,100,100,14,0.14,1.0,foreign
sentence-transformers/LaBSE,LaBSE,MX-2025002688-A_en_q_fr,fr,51,51,33,0.6470588235294118,1.0,same
sentence-transformers/LaBSE,LaBSE,MX-2025002688-A_es_q_es,es,1,1,0,0.0,0.0,foreign
sentence-transformers/LaBSE,LaBSE,MX-2025002688-A_en_q_zh,zh,19,19,1,0.05263157894736842,1.0,same
sentence-transformers/LaBSE,LaBSE,WO-2025211147-A1_en_q_en,en,100,100,22,0.22,1.0,foreign
sentence-transformers/LaBSE,LaBSE,WO-2025211147-A1_en_q_de,de,100,100,23,0.23,1.0,foreign
sentence-transformers/LaBSE,LaBSE,WO-2025211147-A1_fr_q_fr,fr,0,0,0,,0.0,gold
sentence-transformers/LaBSE,LaBSE,WO-2025211147-A1_en_q_es,es,3,3,0,0.0,0.0,foreign
sentence-transformers/LaBSE,LaBSE,WO-2025211147-A1_en_q_zh,zh,100,100,6,0.06,1.0,foreign
sentence-transformers/LaBSE,LaBSE,WO-2025187712-A8_en_q_en,en,0,0,0,,0.0,gold
sentence-transformers/LaBSE,LaBSE,WO-2025187712-A8_en_q_de,de,100,100,24,0.24,1.0,foreign
sentence-transformers/LaBSE,LaBSE,WO-2025187712-A8_fr_q_fr,fr,100,100,72,0.72,1.0,same
sentence-transformers/LaBSE,LaBSE,WO-2025187712-A8_en_q_es,es,100,100,13,0.13,1.0,foreign
sentence-transformers/LaBSE,LaBSE,WO-2025187712-A8_en_q_zh,zh,100,100,1,0.01,1.0,foreign
sentence-transformers/LaBSE,LaBSE,EP-4630253-A1_en_q_en,en,47,47,13,0.2765957446808511,1.0,foreign
sentence-transformers/LaBSE,LaBSE,EP-4630253-A1_en_q_de,de,79,79,26,0.3291139240506329,1.0,foreign
sentence-transformers/LaBSE,LaBSE,EP-4630253-A1_fr_q_fr,fr,100,100,57,0.57,1.0,same
sentence-transformers/LaBSE,LaBSE,EP-4630253-A1_en_q_es,es,100,100,11,0.11,1.0,foreign
sentence-transformers/LaBSE,LaBSE,EP-4630253-A1_zh_q_zh,zh,100,100,0,0.0,0.0,foreign
sentence-transformers/LaBSE,LaBSE,MX-2025007798-A_en_q_en,en,0,0,0,,0.0,gold
sentence-transformers/LaBSE,LaBSE,WO-2025206382-A1_en_q_en,en,6,6,1,0.16666666666666666,1.0,foreign
sentence-transformers/LaBSE,LaBSE,MX-2025009144-A_en_q_en,en,61,61,11,0.18032786885245902,1.0,foreign
sentence-transformers/LaBSE,LaBSE,WO-2025206195-A1_en_q_de,de,32,32,13,0.40625,1.0,same
sentence-transformers/LaBSE,LaBSE,WO-2024128938-A1_en_q_de,de,0,0,0,,0.0,gold
sentence-transformers/LaBSE,LaBSE,MX-2025007510-A_es_q_es,es,100,100,27,0.27,1.0,foreign
sentence-transformers/LaBSE,LaBSE,WO-2025172752-A1_en_q_en,en,0,0,0,,0.0,gold
sentence-transformers/LaBSE,LaBSE,WO-2024245507-A9_en_q_en,en,27,27,3,0.1111111111111111,1.0,foreign
sentence-transformers/LaBSE,LaBSE,WO-2024245507-A9_de_q_de,de,0,0,0,,0.0,gold
sentence-transformers/LaBSE,LaBSE,WO-2024245507-A9_fr_q_fr,fr,6,6,6,1.0,1.0,same
sentence-transformers/LaBSE,LaBSE,WO-2024245507-A9_en_q_es,es,0,0,0,,0.0,gold
sentence-transformers/LaBSE,LaBSE,WO-2024245507-A9_en_q_zh,zh,0,0,0,,0.0,gold
sentence-transformers/LaBSE,LaBSE,EP-4630245-A1_zh_q_zh,zh,3,3,0,0.0,0.0,foreign
sentence-transformers/LaBSE,LaBSE,WO-2025192625-A1_en_q_en,en,8,8,0,0.0,0.0,foreign
sentence-transformers/LaBSE,LaBSE,WO-2025192625-A1_en_q_de,de,100,100,44,0.44,1.0,same
sentence-transformers/LaBSE,LaBSE,WO-2025192625-A1_fr_q_fr,fr,36,36,18,0.5,1.0,foreign
sentence-transformers/LaBSE,LaBSE,WO-2025192625-A1_en_q_es,es,45,45,4,0.08888888888888889,1.0,foreign
sentence-transformers/LaBSE,LaBSE,WO-2025192625-A1_zh_q_zh,zh,13,13,0,0.0,0.0,foreign
sentence-transformers/LaBSE,LaBSE,MX-2025006818-A_es_q_es,es,3,3,0,0.0,0.0,foreign
sentence-transformers/LaBSE,LaBSE,MX-2025007695-A_es_q_es,es,0,0,0,,0.0,gold
sentence-transformers/LaBSE,LaBSE,WO-2025187736-A8_en_q_zh,zh,15,15,1,0.06666666666666667,1.0,foreign
sentence-transformers/LaBSE,LaBSE,WO-2025203012-A1_en_q_es,es,17,17,8,0.47058823529411764,1.0,same
sentence-transformers/LaBSE,LaBSE,EP-4626837-A1_en_q_zh,zh,0,0,0,,0.0,gold
sentence-transformers/LaBSE,LaBSE,WO-2025202104-A1_zh_q_zh,zh,0,0,0,,0.0,gold
sentence-transformers/LaBSE,LaBSE,EP-4626928-A2_fr_q_fr,fr,43,43,33,0.7674418604651163,1.0,same
sentence-transformers/LaBSE,LaBSE,MX-2025008327-A_en_q_en,en,100,100,10,0.1,1.0,foreign
sentence-transformers/LaBSE,LaBSE,EP-4634127-A1_en_q_en,en,5,5,2,0.4,1.0,foreign
sentence-transformers/LaBSE,LaBSE,WO-2024058685-A1_en_q_zh,zh,0,0,0,,0.0,gold
sentence-transformers/LaBSE,LaBSE,WO-2024089298-A9_fr_q_fr,fr,7,7,2,0.2857142857142857,1.0,same
sentence-transformers/LaBSE,LaBSE,MX-2025010028-A_en_q_en,en,0,0,0,,0.0,gold
sentence-transformers/LaBSE,LaBSE,WO-2025202253-A1_en_q_es,es,0,0,0,,0.0,gold
sentence-transformers/LaBSE,LaBSE,MX-2025009821-A_es_q_es,es,50,50,9,0.18,1.0,foreign
sentence-transformers/LaBSE,LaBSE,MX-2025006624-A_en_q_fr,fr,100,100,59,0.59,1.0,same
sentence-transformers/LaBSE,LaBSE,MX-2025003345-A_en_q_de,de,22,22,2,0.09090909090909091,1.0,foreign
sentence-transformers/LaBSE,LaBSE,WO-2024259508-A1_en_q_en,en,87,87,18,0.20689655172413793,1.0,foreign
sentence-transformers/LaBSE,LaBSE,EP-4630051-A1_fr_q_fr,fr,0,0,0,,0.0,gold
sentence-transformers/LaBSE,LaBSE,MX-2025010268-A_en_q_zh,zh,23,23,1,0.043478260869565216,1.0,foreign
sentence-transformers/LaBSE,LaBSE,WO-2025212655-A1_en_q_de,de,0,0,0,,0.0,gold
sentence-transformers/LaBSE,LaBSE,WO-2025205978-A1_en_q_en,en,0,0,0,,0.0,gold
sentence-transformers/LaBSE,LaBSE,WO-2025206105-A1_zh_q_zh,zh,0,0,0,,0.0,gold
sentence-transformers/LaBSE,LaBSE,EP-4633669-A2_fr_q_fr,fr,4,4,2,0.5,1.0,same
sentence-transformers/LaBSE,LaBSE,WO-2025021351-A1_en_q_zh,zh,0,0,0,,0.0,gold
sentence-transformers/LaBSE,LaBSE,WO-2025187706-A8_fr_q_fr,fr,100,100,59,0.59,1.0,same
sentence-transformers/LaBSE,LaBSE,EP-4623104-A1_zh_q_zh,zh,1,1,0,0.0,0.0,foreign
sentence-transformers/LaBSE,LaBSE,WO-2025164232-A1_en_q_de,de,3,3,0,0.0,0.0,foreign
sentence-transformers/LaBSE,LaBSE,WO-2025206823-A1_en_q_de,de,8,8,1,0.125,1.0,foreign
sentence-transformers/LaBSE,LaBSE,EP-4626944-A1_en_q_de,de,100,100,30,0.3,1.0,same
sentence-transformers/LaBSE,LaBSE,EP-4626879-A1_en_q_en,en,0,0,0,,0.0,gold
sentence-transformers/LaBSE,LaBSE,EP-4626874-A1_en_q_zh,zh,5,5,0,0.0,0.0,foreign
sentence-transformers/LaBSE,LaBSE,MX-2025008798-A_en_q_fr,fr,21,21,14,0.6666666666666666,1.0,same
sentence-transformers/LaBSE,LaBSE,MX-2025005939-A_es_q_es,es,100,100,5,0.05,1.0,same
sentence-transformers/LaBSE,LaBSE,WO-2025204745-A1_en_q_zh,zh,100,100,1,0.01,1.0,foreign
sentence-transformers/LaBSE,LaBSE,WO-2025217208-A1_en_q_en,en,2,2,1,0.5,1.0,foreign
sentence-transformers/LaBSE,LaBSE,WO-2025205163-A1_en_q_en,en,2,2,0,0.0,0.0,foreign
sentence-transformers/LaBSE,LaBSE,WO-2025186172-A8_fr_q_fr,fr,0,0,0,,0.0,gold
sentence-transformers/LaBSE,LaBSE,WO-2025188156-A8_en_q_de,de,100,100,46,0.46,1.0,foreign
sentence-transformers/LaBSE,LaBSE,MX-2025009759-A_en_q_fr,fr,0,0,0,,0.0,gold
sentence-transformers/LaBSE,LaBSE,WO-2025189017-A8_en_q_de,de,0,0,0,,0.0,gold
sentence-transformers/LaBSE,LaBSE,CR-20250096-A_en_q_zh,zh,2,2,0,0.0,0.0,foreign
sentence-transformers/LaBSE,LaBSE,WO-2025169953-A1_en_q_de,de,100,100,27,0.27,1.0,foreign
sentence-transformers/LaBSE,LaBSE,MX-2025006319-A_en_q_de,de,100,100,34,0.34,1.0,same
sentence-transformers/LaBSE,LaBSE,MX-2025004974-A_en_q_fr,fr,100,100,69,0.69,1.0,foreign
sentence-transformers/LaBSE,LaBSE,WO-2025170405-A1_en_q_de,de,62,62,3,0.04838709677419355,1.0,foreign
sentence-transformers/LaBSE,LaBSE,WO-2025208198-A1_en_q_zh,zh,3,3,0,0.0,0.0,foreign
sentence-transformers/LaBSE,LaBSE,WO-2025054647-A1_en_q_es,es,0,0,0,,0.0,gold
sentence-transformers/LaBSE,LaBSE,WO-2025210166-A1_en_q_de,de,100,100,1,0.01,1.0,foreign
sentence-transformers/LaBSE,LaBSE,WO-2025211178-A1_en_q_es,es,13,13,1,0.07692307692307693,1.0,foreign
sentence-transformers/LaBSE,LaBSE,MX-2025004012-A_en_q_zh,zh,8,8,0,0.0,0.0,foreign
sentence-transformers/LaBSE,LaBSE,WO-2025206949-A1_en_q_es,es,100,100,15,0.15,1.0,foreign
sentence-transformers/LaBSE,LaBSE,MX-2025007614-A_en_q_zh,zh,0,0,0,,0.0,gold
sentence-transformers/LaBSE,LaBSE,WO-2025146513-A1_en_q_de,de,23,23,4,0.17391304347826086,1.0,foreign
sentence-transformers/LaBSE,LaBSE,WO-2025211949-A1_en_q_es,es,100,100,23,0.23,1.0,foreign
sentence-transformers/LaBSE,LaBSE,EP-4626831-A1_en_q_zh,zh,1,1,0,0.0,0.0,foreign
sentence-transformers/LaBSE,LaBSE,WO-2025186644-A8_en_q_de,de,12,12,3,0.25,1.0,foreign
sentence-transformers/LaBSE,LaBSE,WO-2025192587-A1_en_q_de,de,100,100,29,0.29,1.0,foreign
sentence-transformers/LaBSE,LaBSE,EP-4633779-A1_en_q_es,es,2,2,0,0.0,0.0,foreign
sentence-transformers/LaBSE,LaBSE,WO-2022098263-A1_en_q_es,es,1,1,0,0.0,0.0,foreign
sentence-transformers/LaBSE,LaBSE,WO-2025215251-A1_en_q_es,es,46,46,1,0.021739130434782608,1.0,foreign
sentence-transformers/LaBSE,LaBSE,EP-4493405-A1_en_q_zh,zh,17,17,1,0.058823529411764705,1.0,foreign
sentence-transformers/LaBSE,LaBSE,WO-2025103555-A1_en_q_zh,zh,1,1,0,0.0,0.0,foreign
sentence-transformers/LaBSE,LaBSE,EP-4626386-A1_en_q_de,de,5,5,2,0.4,1.0,foreign
sentence-transformers/LaBSE,LaBSE,MX-2025010613-A_en_q_de,de,100,100,42,0.42,1.0,foreign
sentence-transformers/LaBSE,LaBSE,EP-4626547-A1_en_q_de,de,1,1,0,0.0,0.0,foreign
sentence-transformers/LaBSE,LaBSE,EP-4626593-A1_en_q_de,de,100,100,22,0.22,1.0,foreign
sentence-transformers/LaBSE,LaBSE,WO-2025207414-A1_en_q_es,es,98,98,7,0.07142857142857142,1.0,foreign
sentence-transformers/LaBSE,LaBSE,MX-2025005049-A_en_q_zh,zh,100,100,4,0.04,1.0,foreign
sentence-transformers/LaBSE,LaBSE,WO-2024246082-A3_en_q_es,es,0,0,0,,0.0,gold
sentence-transformers/LaBSE,LaBSE,WO-2025180718-A1_en_q_es,es,83,83,7,0.08433734939759036,1.0,foreign
sentence-transformers/LaBSE,LaBSE,MX-2025006336-A_en_q_de,de,3,3,0,0.0,0.0,foreign
sentence-transformers/LaBSE,LaBSE,WO-2025202347-A1_en_q_de,de,0,0,0,,0.0,gold
sentence-transformers/LaBSE,LaBSE,MX-2025010373-A_en_q_zh,zh,100,100,2,0.02,1.0,foreign
sentence-transformers/LaBSE,LaBSE,WO-2025200075-A1_en_q_zh,zh,0,0,0,,0.0,gold
sentence-transformers/LaBSE,LaBSE,WO-2025189151-A8_en_q_de,de,0,0,0,,0.0,gold
sentence-transformers/LaBSE,LaBSE,MX-2025007174-A_en_q_de,de,2,2,0,0.0,0.0,foreign
sentence-transformers/LaBSE,LaBSE,MX-2025010619-A_en_q_de,de,0,0,0,,0.0,gold
sentence-transformers/LaBSE,LaBSE,EP-4532651-A1_en_q_es,es,27,27,9,0.3333333333333333,1.0,same
sentence-transformers/LaBSE,LaBSE,WO-2025173342-A1_en_q_es,es,19,19,6,0.3157894736842105,1.0,foreign
sentence-transformers/LaBSE,LaBSE,WO-2024019637-A1_en_q_de,de,100,100,7,0.07,1.0,foreign
sentence-transformers/LaBSE,LaBSE,MX-2025008968-A_en_q_zh,zh,0,0,0,,0.0,gold
sentence-transformers/LaBSE,LaBSE,WO-2025202625-A1_en_q_de,de,46,46,20,0.43478260869565216,1.0,foreign
sentence-transformers/LaBSE,LaBSE,WO-2025187661-A8_en_q_es,es,0,0,0,,0.0,gold
sentence-transformers/LaBSE,LaBSE,WO-2025101062-A1_en_q_zh,zh,0,0,0,,0.0,gold
sentence-transformers/LaBSE,LaBSE,WO-2025150711-A1_en_q_de,de,100,100,47,0.47,1.0,same
sentence-transformers/LaBSE,LaBSE,WO-2025207828-A1_en_q_zh,zh,100,100,3,0.03,1.0,foreign
sentence-transformers/LaBSE,LaBSE,WO-2025203197-A1_en_q_zh,zh,6,6,0,0.0,0.0,foreign
sentence-transformers/LaBSE,LaBSE,EP-4634141-A2_en_q_en,en,100,100,20,0.2,1.0,foreign
sentence-transformers/LaBSE,LaBSE,EP-4633971-A1_fr_q_fr,fr,52,52,30,0.5769230769230769,1.0,same
sentence-transformers/LaBSE,LaBSE,WO-2025197272-A1_en_q_en,en,67,67,13,0.19402985074626866,1.0,foreign
sentence-transformers/LaBSE,LaBSE,WO-2025189168-A8_fr_q_fr,fr,4,4,4,1.0,1.0,same
sentence-transformers/LaBSE,LaBSE,MX-2025008124-A_es_q_es,es,100,100,21,0.21,1.0,same
sentence-transformers/LaBSE,LaBSE,MX-2025007669-A_en_q_en,en,0,0,0,,0.0,gold
sentence-transformers/LaBSE,LaBSE,WO-2025195675-A1_en_q_en,en,3,3,1,0.3333333333333333,1.0,same
sentence-transformers/LaBSE,LaBSE,WO-2022005333-A1_en_q_en,en,100,100,2,0.02,1.0,foreign
sentence-transformers/LaBSE,LaBSE,MX-2025005748-A_es_q_es,es,2,2,0,0.0,0.0,foreign
sentence-transformers/LaBSE,LaBSE,MX-2025002923-A_es_q_es,es,0,0,0,,0.0,gold
sentence-transformers/LaBSE,LaBSE,MX-2025010611-A_es_q_es,es,100,100,16,0.16,1.0,same
sentence-transformers/LaBSE,LaBSE,WO-2025217553-A1_fr_q_fr,fr,100,100,61,0.61,1.0,same
sentence-transformers/LaBSE,LaBSE,WO-2025186530-A8_en_q_en,en,69,69,14,0.2028985507246377,1.0,foreign
sentence-transformers/LaBSE,LaBSE,EP-4627050-A1_fr_q_fr,fr,0,0,0,,0.0,gold
sentence-transformers/LaBSE,LaBSE,MX-2025008249-A_en_q_en,en,46,46,6,0.13043478260869565,1.0,foreign
sentence-transformers/LaBSE,LaBSE,WO-2025184858-A8_fr_q_fr,fr,2,2,2,1.0,1.0,same
sentence-transformers/LaBSE,LaBSE,MX-2025004649-A_es_q_es,es,0,0,0,,0.0,gold
sentence-transformers/LaBSE,LaBSE,ES-1320636-U_en_q_en,en,13,13,2,0.15384615384615385,1.0,same
sentence-transformers/LaBSE,LaBSE,MX-2025006800-A_en_q_en,en,3,3,1,0.3333333333333333,1.0,foreign
sentence-transformers/LaBSE,LaBSE,EP-4626866-A1_en_q_en,en,0,0,0,,0.0,gold
sentence-transformers/LaBSE,LaBSE,MX-2025006721-A_en_q_en,en,23,23,0,0.0,0.0,foreign
sentence-transformers/LaBSE,LaBSE,WO-2024073831-A1_en_q_en,en,0,0,0,,0.0,gold
sentence-transformers/LaBSE,LaBSE,WO-2025200966-A1_fr_q_fr,fr,3,3,1,0.3333333333333333,1.0,same
sentence-transformers/LaBSE,LaBSE,MX-2025005215-A_es_q_es,es,5,5,2,0.4,1.0,foreign
sentence-transformers/LaBSE,LaBSE,WO-2025080163-A1_fr_q_fr,fr,100,100,66,0.66,1.0,same
sentence-transformers/LaBSE,LaBSE,WO-2025200089-A1_en_q_en,en,2,2,0,0.0,0.0,foreign
sentence-transformers/LaBSE,LaBSE,WO-2025073021-A1_en_q_en,en,0,0,0,,0.0,gold
sentence-transformers/LaBSE,LaBSE,WO-2025186263-A8_fr_q_fr,fr,1,1,0,0.0,0.0,foreign
sentence-transformers/LaBSE,LaBSE,WO-2025211336-A1_en_q_en,en,100,100,11,0.11,1.0,foreign
sentence-transformers/LaBSE,LaBSE,WO-2025078189-A1_en_q_en,en,41,41,1,0.024390243902439025,1.0,foreign
sentence-transformers/LaBSE,LaBSE,ES-3033921-A1_en_q_en,en,0,0,0,,0.0,gold
sentence-transformers/LaBSE,LaBSE,WO-2025154762-A1_fr_q_fr,fr,32,32,29,0.90625,1.0,same
